TourId iBest gBest time(ms)
1374 4653.4208497545 3782.7607934366 1368
1375 4595.0710346693 3782.7607934366 1366
1376 4513.2180973106 3782.7607934366 1361
1377 4596.2328515010 3782.7607934366 1361
1378 4645.2375387979 3782.7607934366 1363
1379 4734.2049191637 3782.7607934366 1371
1380 4729.1021799146 3782.7607934366 1381
1381 4676.0981711944 3782.7607934366 1361
1382 4663.6629715162 3782.7607934366 1368
1383 4603.0564867020 3782.7607934366 1360
1384 4567.4132791894 3782.7607934366 1365
1385 4553.4624042988 3782.7607934366 1364
1386 4519.0068447651 3782.7607934366 1365
1387 4571.2315211796 3782.7607934366 1380
1388 4786.4228577170 3782.7607934366 1382
1389 4571.0615141331 3782.7607934366 1371
1390 4668.7378330199 3782.7607934366 1376
1391 4593.1795352756 3782.7607934366 1386
1392 4621.3073811182 3782.7607934366 1383
1393 4679.3916333453 3782.7607934366 1391
1394 4844.8013710512 3782.7607934366 1381
1395 4671.9808638379 3782.7607934366 1387
1396 4829.2452378234 3782.7607934366 1381
1397 4625.5810132232 3782.7607934366 1381
1398 4470.9725466338 3782.7607934366 1373
1399 3810.2571044710 3782.7607934366 14343
1400 4684.0955228351 3782.7607934366 1375
1401 4752.6646416848 3782.7607934366 1360
1402 4735.9008528284 3782.7607934366 1371
1403 4787.4434687604 3782.7607934366 1370
1404 4589.5407084095 3782.7607934366 1373
1405 4625.3469618143 3782.7607934366 1366
1406 4638.9533384958 3782.7607934366 1368
1407 4655.4982191116 3782.7607934366 1371
1408 4518.5852516129 3782.7607934366 1377
1409 4810.5811035220 3782.7607934366 1385
1410 4629.8200877308 3782.7607934366 1367
1411 4554.6787562010 3782.7607934366 1364
1412 4598.3041598744 3782.7607934366 1364
1413 4537.0684490269 3782.7607934366 1369
1414 4566.3354194107 3782.7607934366 1374
1415 4779.3312480833 3782.7607934366 1374
1416 4626.3836643954 3782.7607934366 1371
1417 4590.1281333632 3782.7607934366 1366
1418 4654.7313410403 3782.7607934366 1362
1419 4714.8774588978 3782.7607934366 1362
1420 4526.6843218546 3782.7607934366 1366
1421 4682.7779002300 3782.7607934366 1360
1422 4642.2477834450 3782.7607934366 1372
1423 4584.4836176626 3782.7607934366 1361
1424 4634.4472273886 3782.7607934366 1358
1425 4834.1860165562 3782.7607934366 1364
1426 4565.3820239861 3782.7607934366 1384
1427 4655.0807967928 3782.7607934366 1384
1428 4797.9099617164 3782.7607934366 1381
1429 4612.7501180225 3782.7607934366 1393
1430 4677.5118794693 3782.7607934366 1395
1431 4841.2412621181 3782.7607934366 1389
1432 4619.4170117574 3782.7607934366 1384
1433 4680.6070156042 3782.7607934366 1364
1434 4693.4147675881 3782.7607934366 1358
1435 4569.9192747476 3782.7607934366 1362
1436 4649.5092739438 3782.7607934366 1366
1437 4733.9869721303 3782.7607934366 1370
1438 4740.3436982776 3782.7607934366 1361
1439 4579.8177731870 3782.7607934366 1364
1440 4739.3382285340 3782.7607934366 1364
1441 4567.2042478639 3782.7607934366 1375
1442 4644.0527610446 3782.7607934366 1372
1443 4479.1873809015 3782.7607934366 1369
1444 4714.2316294008 3782.7607934366 1362
1445 4848.7820088064 3782.7607934366 1372
1446 4756.5447374747 3782.7607934366 1369
1447 4665.4475237751 3782.7607934366 1373
1448 4571.2267371748 3782.7607934366 1367
1449 4797.1906819141 3782.7607934366 1370
1450 4654.3222248602 3782.7607934366 1366
1451 4683.9103433573 3782.7607934366 1373
1452 4700.5489603496 3782.7607934366 1372
1453 4679.2909839442 3782.7607934366 1365
1454 4639.5783157048 3782.7607934366 1367
1455 4443.3611543292 3782.7607934366 1369
1456 4763.5161027181 3782.7607934366 1395
1457 4663.8936144919 3782.7607934366 1375
1458 4698.9722803069 3782.7607934366 1389
1459 4644.1221703034 3782.7607934366 1376
1460 4811.7774060630 3782.7607934366 1370
1461 4671.8696320718 3782.7607934366 1373
1462 4757.0321382040 3782.7607934366 1375
1463 4803.3043480544 3782.7607934366 1390
1464 4757.5082317390 3782.7607934366 1389
1465 4652.6280377398 3782.7607934366 1411
1466 4676.7741028938 3782.7607934366 1358
1467 4818.2897994320 3782.7607934366 1378
1468 4715.8198725649 3782.7607934366 1365
1469 4677.5101555733 3782.7607934366 1364
1470 4695.3809169154 3782.7607934366 1366
1471 4583.3537591303 3782.7607934366 1381
1472 4743.9421531828 3782.7607934366 1396
1473 4722.0911628135 3782.7607934366 1387
1474 4846.6361523507 3782.7607934366 1368
1475 4675.2400478153 3782.7607934366 1371
1476 4636.4704236633 3782.7607934366 1363
1477 4683.6924495463 3782.7607934366 1372
1478 4608.8777232346 3782.7607934366 1365
1479 4682.2022217126 3782.7607934366 1387
1480 4811.0864080856 3782.7607934366 1416
1481 4350.5806538725 3782.7607934366 1388
1482 4655.5466726338 3782.7607934366 1359
1483 4810.1901237821 3782.7607934366 1360
1484 4510.4851680533 3782.7607934366 1369
1485 4673.5413401562 3782.7607934366 1352
1486 4641.6960794264 3782.7607934366 1355
1487 4830.2696355343 3782.7607934366 1374
1488 4706.5884151428 3782.7607934366 1427
1489 4579.1973501640 3782.7607934366 1384
1490 4718.3008415780 3782.7607934366 1386
1491 4603.8490357303 3782.7607934366 1400
1492 4774.6578148573 3782.7607934366 1363
1493 4678.9152613825 3782.7607934366 1418
1494 4653.3051401105 3782.7607934366 1371
1495 4516.1622214857 3782.7607934366 1387
1496 4595.0835408237 3782.7607934366 1436
1497 4513.4937747160 3782.7607934366 1368
1498 4580.7179360571 3782.7607934366 1368
1499 3792.6911422653 3782.7607934366 14692
1500 4784.9159310916 3782.7607934366 1375
1501 4786.5869106715 3782.7607934366 1346
1502 4686.9184337213 3782.7607934366 1347
1503 4573.5064133549 3782.7607934366 1350
1504 4749.3497640928 3782.7607934366 1352
1505 4653.1944023220 3782.7607934366 1419
1506 4625.3803981814 3782.7607934366 1391
1507 4649.4110195406 3782.7607934366 1400
1508 4794.7406832176 3782.7607934366 1405
1509 4621.0480299232 3782.7607934366 1372
1510 4746.8106314350 3782.7607934366 1362
1511 4649.3643845671 3782.7607934366 1360
1512 4562.6434984327 3782.7607934366 1357
1513 4710.9778959889 3782.7607934366 1368
1514 4605.1589575407 3782.7607934366 1378
1515 4650.1886533425 3782.7607934366 1390
1516 4692.2671930919 3782.7607934366 1371
1517 4560.4061691437 3782.7607934366 1357
1518 4693.9539568047 3782.7607934366 1361
1519 4727.5725967804 3782.7607934366 1352
1520 4668.9052334645 3782.7607934366 1354
1521 4452.1635468056 3782.7607934366 1350
1522 4734.9800551910 3782.7607934366 1365
1523 4804.0894967799 3782.7607934366 1392
1524 4754.1548464868 3782.7607934366 1423
1525 4618.4706947420 3782.7607934366 1402
1526 4679.5502884223 3782.7607934366 1382
1527 4574.4083571574 3782.7607934366 1375
1528 4908.8997034917 3782.7607934366 1364
1529 4688.3494386581 3782.7607934366 1372
1530 4547.3275464504 3782.7607934366 1415
1531 4600.3995268223 3782.7607934366 1362
1532 4592.7537783235 3782.7607934366 1366
1533 4738.0719158454 3782.7607934366 1414
1534 4624.8528824848 3782.7607934366 1379
1535 4709.2189534284 3782.7607934366 1375
1536 4597.2833860732 3782.7607934366 1359
1537 4753.2543971872 3782.7607934366 1348
1538 4641.3204736425 3782.7607934366 1372
1539 4522.8662241448 3782.7607934366 1360
1540 4702.4094602634 3782.7607934366 1364
1541 4621.5405877779 3782.7607934366 1355
1542 4719.3566326361 3782.7607934366 1375
1543 4771.3759700907 3782.7607934366 1350
1544 4738.5582567220 3782.7607934366 1350
1545 4671.0752303619 3782.7607934366 1349
1546 4634.3154918768 3782.7607934366 1347
1547 4657.7408760721 3782.7607934366 1372
1548 4731.2459368525 3782.7607934366 1366
1549 4556.1115846944 3782.7607934366 1362
1550 4533.3289140341 3782.7607934366 1363
1551 4585.0833657106 3782.7607934366 1368
1552 4728.5298915578 3782.7607934366 1387
1553 4651.2694259912 3782.7607934366 1380
1554 4687.0656532637 3782.7607934366 1379
1555 4734.2927558242 3782.7607934366 1376
1556 4631.9327998378 3782.7607934366 1346
1557 4676.6736442618 3782.7607934366 1376
1558 4740.9169454908 3782.7607934366 1378
1559 4770.5124082414 3782.7607934366 1380
1560 4756.0967620884 3782.7607934366 1388
1561 4621.3381659023 3782.7607934366 1370
1562 4666.4146632825 3782.7607934366 1359
1563 4673.6597061922 3782.7607934366 1353
1564 4550.9367924192 3782.7607934366 1355
1565 4489.1338204491 3782.7607934366 1356
1566 4618.5107532674 3782.7607934366 1356
1567 4753.0381564867 3782.7607934366 1349
1568 4494.7281076400 3782.7607934366 1362
1569 4596.2039944694 3782.7607934366 1371
1570 4615.1710219026 3782.7607934366 1366
1571 4554.3919972031 3782.7607934366 1347
1572 4689.5276866685 3782.7607934366 1363
1573 4517.4186338035 3782.7607934366 1369
1574 4575.8827757800 3782.7607934366 1355
1575 4761.4629141815 3782.7607934366 1359
1576 4740.8075877805 3782.7607934366 1368
1577 4609.3248174807 3782.7607934366 1348
1578 4490.2114566096 3782.7607934366 1348
1579 4696.2170830470 3782.7607934366 1364
1580 4858.9420250195 3782.7607934366 1357
1581 4680.0116525836 3782.7607934366 1358
1582 4760.0048264665 3782.7607934366 1362
1583 4792.3324827174 3782.7607934366 1354
1584 4490.6885495151 3782.7607934366 1375
1585 4589.6300438760 3782.7607934366 1340
1586 4539.3598347855 3782.7607934366 1357
1587 4743.9465548100 3782.7607934366 1366
1588 4470.4079079915 3782.7607934366 1367
1589 4724.5200639264 3782.7607934366 1358
1590 4608.5694145585 3782.7607934366 1360
1591 4533.5685499133 3782.7607934366 1362
1592 4636.1678264938 3782.7607934366 1386
1593 4710.2319287516 3782.7607934366 1367
1594 4671.0835129568 3782.7607934366 1378
1595 4775.7233974358 3782.7607934366 1374
1596 4599.3994378832 3782.7607934366 1396
1597 4588.8486578703 3782.7607934366 1391
1598 4538.6342196283 3782.7607934366 1359
1599 3809.5982918968 3782.7607934366 12543
1600 4678.6291587782 3782.7607934366 1332
1601 4518.4602863645 3782.7607934366 1367
1602 4606.1587514598 3782.7607934366 1353
1603 4699.9414934271 3782.7607934366 1376
1604 4526.8058801240 3782.7607934366 1339
1605 4654.0201403416 3782.7607934366 1345
1606 4583.0543337927 3782.7607934366 1346
1607 4518.9973065553 3782.7607934366 1340
1608 4715.4521639416 3782.7607934366 1340
1609 4660.8762397178 3782.7607934366 1352
1610 4729.7850075049 3782.7607934366 1342
1611 4624.6263504493 3782.7607934366 1340
1612 4643.4185538760 3782.7607934366 1347
1613 4736.4781387714 3782.7607934366 1344
1614 4536.6523162538 3782.7607934366 1335
1615 4418.9179671624 3782.7607934366 1346
1616 4742.9321473569 3782.7607934366 1375
1617 4676.9650359345 3782.7607934366 1364
1618 4619.3743609391 3782.7607934366 1383
1619 4534.3707369314 3782.7607934366 1369
1620 4752.2804193390 3782.7607934366 1370
1621 4586.1660880265 3782.7607934366 1357
1622 4613.4276741386 3782.7607934366 1335
1623 4832.1589444829 3782.7607934366 1378
1624 4657.2766353023 3782.7607934366 1377
1625 4785.9669726366 3782.7607934366 1357
1626 4707.5562572358 3782.7607934366 1371
1627 4631.0079533022 3782.7607934366 1376
1628 4450.3559438184 3782.7607934366 1368
1629 4596.5880223207 3782.7607934366 1359
1630 4656.1910179845 3782.7607934366 1362
1631 4634.0299146631 3782.7607934366 1367
1632 4734.3381390534 3782.7607934366 1364
1633 4651.9943494614 3782.7607934366 1395
1634 4653.5994589311 3782.7607934366 1354
1635 4605.0356942722 3782.7607934366 1357
1636 4625.1900002077 3782.7607934366 1369
1637 4487.7202335769 3782.7607934366 1349
1638 4592.4995386862 3782.7607934366 1355
1639 4589.0088015663 3782.7607934366 1351
1640 4649.0313326450 3782.7607934366 1338
1641 4725.9685222091 3782.7607934366 1341
1642 4677.4619751034 3782.7607934366 1344
1643 4719.0213947178 3782.7607934366 1347
1644 4475.8484944318 3782.7607934366 1353
1645 4494.5390160384 3782.7607934366 1357
1646 4569.8553042157 3782.7607934366 1350
1647 4688.6669917205 3782.7607934366 1362
1648 4611.9617111380 3782.7607934366 1361
1649 4651.9730435445 3782.7607934366 1346
1650 4534.7381828202 3782.7607934366 1357
1651 4806.5565490041 3782.7607934366 1360
1652 4633.3983961126 3782.7607934366 1361
1653 4710.7343688255 3782.7607934366 1364
1654 4707.7021401993 3782.7607934366 1358
1655 4598.6009278620 3782.7607934366 1346
1656 4542.4118093116 3782.7607934366 1343
1657 4595.9964641650 3782.7607934366 1354
1658 4606.7624144986 3782.7607934366 1359
1659 4528.8306783295 3782.7607934366 1371
1660 4690.5838163755 3782.7607934366 1365
1661 4442.0667918534 3782.7607934366 1362
1662 4692.8243984545 3782.7607934366 1384
1663 4582.3429787300 3782.7607934366 1382
1664 4653.1984516744 3782.7607934366 1396
1665 4445.8683738442 3782.7607934366 1363
1666 4768.1832684114 3782.7607934366 1363
1667 4801.6878886292 3782.7607934366 1410
1668 4535.0138423771 3782.7607934366 1399
1669 4386.6169320210 3782.7607934366 1380
1670 4642.0140792560 3782.7607934366 1358
1671 4676.1461313470 3782.7607934366 1369
1672 4603.9159206324 3782.7607934366 1366
1673 4515.7775224688 3782.7607934366 1349
1674 4650.8298066853 3782.7607934366 1352
1675 4431.8057268039 3782.7607934366 1342
1676 4480.0411711565 3782.7607934366 1341
1677 4626.0393628077 3782.7607934366 1364
1678 4655.5265946238 3782.7607934366 1328
1679 4460.4654688579 3782.7607934366 1340
1680 4498.1553303879 3782.7607934366 1366
1681 4619.4749535951 3782.7607934366 1392
1682 4518.1257642689 3782.7607934366 1358
1683 4759.1067949173 3782.7607934366 1347
1684 4572.6717496236 3782.7607934366 1363
1685 4695.7360313102 3782.7607934366 1368
1686 4524.4882466016 3782.7607934366 1357
1687 4765.9112390629 3782.7607934366 1346
1688 4655.3308369847 3782.7607934366 1377
1689 4673.8816473927 3782.7607934366 1383
1690 4779.4576776202 3782.7607934366 1349
1691 4682.6450405585 3782.7607934366 1359
1692 4552.8219876191 3782.7607934366 1383
1693 4545.7351144926 3782.7607934366 1354
1694 4598.1529178182 3782.7607934366 1342
1695 4642.1395490142 3782.7607934366 1371
1696 4474.1231512430 3782.7607934366 1365
1697 4814.5109743659 3782.7607934366 1364
1698 4602.0460609780 3782.7607934366 1334
1699 3790.6681905330 3782.7607934366 13347
1700 4766.9354875168 3782.7607934366 1376
1701 4656.8778582096 3782.7607934366 1379
1702 4782.5818658452 3782.7607934366 1340
1703 4557.4337617282 3782.7607934366 1352
1704 4658.8341795648 3782.7607934366 1365
1705 4748.5940100284 3782.7607934366 1355
1706 4498.6102630536 3782.7607934366 1363
1707 4555.8687478129 3782.7607934366 1347
1708 4667.6752800557 3782.7607934366 1376
1709 4638.5061872118 3782.7607934366 1362
1710 4771.9981448002 3782.7607934366 1367
1711 4599.5033237026 3782.7607934366 1363
1712 4681.8858695086 3782.7607934366 1378
1713 4517.8608155237 3782.7607934366 1358
1714 4567.0190796286 3782.7607934366 1352
1715 4678.4985866713 3782.7607934366 1359
1716 4685.6698841002 3782.7607934366 1345
1717 4584.6759840483 3782.7607934366 1350
1718 4551.3430012984 3782.7607934366 1355
1719 4643.1842328253 3782.7607934366 1367
1720 4678.7839884139 3782.7607934366 1386
1721 4477.7803566338 3782.7607934366 1391
1722 4669.2242777741 3782.7607934366 1363
1723 4733.0489567615 3782.7607934366 1380
1724 4810.7610399946 3782.7607934366 1364
1725 4592.9307832222 3782.7607934366 1361
1726 4811.6572916240 3782.7607934366 1359
1727 4731.0993418219 3782.7607934366 1348
1728 4535.4688270435 3782.7607934366 1364
1729 4631.9558299935 3782.7607934366 1355
1730 4599.7475960392 3782.7607934366 1348
1731 4627.3108779990 3782.7607934366 1351
1732 4689.6831123949 3782.7607934366 1346
1733 4630.4242039558 3782.7607934366 1357
1734 4653.7937724544 3782.7607934366 1350
1735 4710.2856223961 3782.7607934366 1341
1736 4650.8758400944 3782.7607934366 1345
1737 4614.5625462255 3782.7607934366 1349
1738 4640.7034235408 3782.7607934366 1335
1739 4766.3229652705 3782.7607934366 1335
1740 4727.3561024119 3782.7607934366 1362
1741 4737.7924063648 3782.7607934366 1381
1742 4656.4616487537 3782.7607934366 1367
1743 4609.1643659971 3782.7607934366 1386
1744 4647.9986494560 3782.7607934366 1358
1745 4747.2914644269 3782.7607934366 1365
1746 4745.5981161014 3782.7607934366 1365
1747 4669.2912217400 3782.7607934366 1348
1748 4538.4068361610 3782.7607934366 1356
1749 4614.3457928730 3782.7607934366 1366
1750 4636.0704534244 3782.7607934366 1391
1751 4603.4589992945 3782.7607934366 1399
1752 4745.6435898397 3782.7607934366 1396
1753 4677.5208653105 3782.7607934366 1395
1754 4716.9174805140 3782.7607934366 1394
1755 4692.3153443122 3782.7607934366 1359
1756 4699.6741513115 3782.7607934366 1369
1757 4769.4929407958 3782.7607934366 1359
1758 4572.5695352211 3782.7607934366 1358
1759 4585.0965663242 3782.7607934366 1362
1760 4594.6594804411 3782.7607934366 1358
1761 4507.1523341562 3782.7607934366 1363
1762 4521.3292536890 3782.7607934366 1365
1763 4807.7241220060 3782.7607934366 1358
1764 4629.6306438749 3782.7607934366 1361
1765 4586.1401872955 3782.7607934366 1350
1766 4852.8843183713 3782.7607934366 1366
1767 4667.4136385965 3782.7607934366 1404
1768 4611.6382626671 3782.7607934366 1381
1769 4737.5888216356 3782.7607934366 1380
1770 4623.6513245993 3782.7607934366 1389
1771 4595.8507434305 3782.7607934366 1385
1772 4718.5388323012 3782.7607934366 1367
1773 4576.9751431862 3782.7607934366 1375
1774 4568.3990911425 3782.7607934366 1420
1775 4671.7501466049 3782.7607934366 1379
1776 4772.1124457520 3782.7607934366 1374
1777 4599.6248886516 3782.7607934366 1361
1778 4738.8957093647 3782.7607934366 1376
1779 4695.2861401840 3782.7607934366 1373
1780 4578.8012340979 3782.7607934366 1379
1781 4476.4491848876 3782.7607934366 1396
1782 4501.9870877260 3782.7607934366 1380
1783 4580.4813071439 3782.7607934366 1364
1784 4695.2418563351 3782.7607934366 1375
1785 4647.5457023431 3782.7607934366 1367
1786 4728.4092868655 3782.7607934366 1373
1787 4719.1452304081 3782.7607934366 1360
1788 4747.9181197363 3782.7607934366 1378
1789 4662.5980042480 3782.7607934366 1365
1790 4754.9654104271 3782.7607934366 1376
1791 4520.9908379906 3782.7607934366 1351
1792 4544.1216086682 3782.7607934366 1365
1793 4666.9608342881 3782.7607934366 1379
1794 4410.4023137639 3782.7607934366 1370
1795 4727.6522534235 3782.7607934366 1372
1796 4713.0666419958 3782.7607934366 1385
1797 4679.1933042357 3782.7607934366 1370
1798 4561.2988504719 3782.7607934366 1370
1799 3831.1181387676 3782.7607934366 14808
1800 4604.3715030067 3782.7607934366 1358
1801 4711.9644659471 3782.7607934366 1352
1802 4623.2211156594 3782.7607934366 1356
1803 4742.3794811807 3782.7607934366 1357
1804 4793.7214357814 3782.7607934366 1357
1805 4768.3422353024 3782.7607934366 1355
1806 4609.3730731637 3782.7607934366 1369
1807 4584.5256266248 3782.7607934366 1392
1808 4634.5365082619 3782.7607934366 1372
1809 4532.0665197261 3782.7607934366 1366
1810 4665.5231752262 3782.7607934366 1364
1811 4691.8758147686 3782.7607934366 1348
1812 4757.4687639775 3782.7607934366 1363
1813 4572.3691136388 3782.7607934366 1361
1814 4657.5006395653 3782.7607934366 1362
1815 4671.0680353563 3782.7607934366 1357
1816 4536.1969132581 3782.7607934366 1355
1817 4625.1876456915 3782.7607934366 1368
1818 4572.2371162327 3782.7607934366 1354
1819 4747.5395112646 3782.7607934366 1352
1820 4569.4019437921 3782.7607934366 1365
1821 4655.1773659920 3782.7607934366 1359
1822 4498.4775727458 3782.7607934366 1359
1823 4518.4356856132 3782.7607934366 1358
1824 4614.4290528834 3782.7607934366 1363
1825 4593.2506000759 3782.7607934366 1368
1826 4616.9436151958 3782.7607934366 1394
1827 4763.1850996079 3782.7607934366 1381
1828 4664.9653184933 3782.7607934366 1387
1829 4557.6632766333 3782.7607934366 1376
1830 4574.1113520014 3782.7607934366 1403
1831 4691.7090427407 3782.7607934366 1396
1832 4597.7973440557 3782.7607934366 1393
1833 4687.4514784860 3782.7607934366 1386
1834 4624.9310726296 3782.7607934366 1397
1835 4638.9463998597 3782.7607934366 1382
1836 4670.5343764295 3782.7607934366 1392
1837 4544.5864878164 3782.7607934366 1365
1838 4632.0708866237 3782.7607934366 1366
1839 4663.2192181699 3782.7607934366 1361
1840 4728.8344929864 3782.7607934366 1372
1841 4634.9530079931 3782.7607934366 1365
1842 4669.4209947510 3782.7607934366 1372
1843 4696.0900064399 3782.7607934366 1368
1844 4823.3321317877 3782.7607934366 1381
1845 4548.1566914109 3782.7607934366 1380
1846 4746.1488542815 3782.7607934366 1372
1847 4638.4627225220 3782.7607934366 1360
1848 4626.9562149787 3782.7607934366 1365
1849 4487.5569972893 3782.7607934366 1384
1850 4535.4216820217 3782.7607934366 1389
1851 4564.8891667606 3782.7607934366 1387
1852 4738.5317813697 3782.7607934366 1367
1853 4582.3965566044 3782.7607934366 1388
1854 4688.0189364689 3782.7607934366 1361
1855 4723.0873684645 3782.7607934366 1377
1856 4654.2006482680 3782.7607934366 1401
1857 4677.7021301142 3782.7607934366 1369
1858 4685.9452088492 3782.7607934366 1380
1859 4563.0363943268 3782.7607934366 1465
1860 4632.4991652351 3782.7607934366 1393
1861 4682.8007584864 3782.7607934366 1371
1862 4604.6750440757 3782.7607934366 1378
1863 4711.9561001922 3782.7607934366 1388
1864 4555.6477366454 3782.7607934366 1367
